id,type,lat,lon,name,tourism,wikipedia,housenumber,street,city,state,postcode
10861434360,node,40.7499777,-74.0041101,Morgan Lehman Gallery,gallery,en:Morgan Lehman Gallery,526,West 26th Street,New York,NY,10001
10861434361,node,40.7497344,-74.0036085,Hesse Flatow Gallery,gallery,,508,West 26th Street,New York,NY,10001
10861434362,node,40.749941,-74.0041149,Deborah Bell Photographs,gallery,,526,West 26th Street,New York,NY,10001
10861434363,node,40.7497859,-74.0036422,Alexander Gray Associates Gallery,gallery,,510,West 26th Street,New York,NY,10001
10861434364,node,40.7497076,-74.0036348,Daniel Cooney Fine Art Gallery,gallery,,508,West 26th Street,New York,NY,10001
10861507195,node,40.7496717,-74.0036627,David Richard Gallery,gallery,,508,West 26th Street,New York,NY,10001
10861507196,node,40.7498958,-74.0041512,David Richard Gallery,gallery,,526,West 26th Street,New York,NY,10001
10861507197,node,40.7487598,-74.0036923,Yossi Milo Gallery,gallery,,245,10th Avenue,New York,NY,10001
10861507198,node,40.7491212,-74.0039931,Pace Gallery,gallery,en:Pace Gallery,510,West 25th Street,New York,NY,10001
10861543605,node,40.7475186,-74.0055719,Miles McEnery Gallery,gallery,,515,West 22nd Street,New York,NY,10011
10861543606,node,40.7476043,-74.0057558,Miles McEnery Gallery,gallery,,525,West 22nd Street,New York,NY,10011
10861543607,node,40.7467488,-74.0062465,Miles McEnery Gallery,gallery,,520,West 21st Street,New York,NY,10011
10861543608,node,40.7475857,-74.0057016,Yancey Richardson Gallery,gallery,en:Yancey Richardson Gallery,525,West 22nd Street,New York,NY,10011
10861543609,node,40.7477676,-74.006149,DC Moore Gallery,gallery,,535,West 22nd Street,New York,NY,10011
10861543610,node,40.7478387,-74.0063018,Dia Chelsea,gallery,en:Dia Art Foundation,537,West 22nd Street,New York,NY,10011
10861543611,node,40.7477523,-74.0066657,Hauser & Wirth,gallery,en:Hauser & Wirth,542,West 22nd Street,New York,NY,10011
10861543612,node,40.747657,-74.0064084,Harper's Chelsea,gallery,,534,West 22nd Street,New York,NY,10011
10861543613,node,40.7474851,-74.0060323,Sikkema Jenkins & Co.,gallery,,530,West 22nd Street,New York,NY,10011
10861543614,node,40.7474526,-74.0059397,Matthew Marks Gallery,gallery,en:Matthew Marks Gallery,526,West 22nd Street,New York,NY,10011
10861543615,node,40.7473449,-74.0056957,Matthew Marks Gallery,gallery,en:Matthew Marks Gallery,522,West 22nd Street,New York,NY,10011
10861543616,node,40.7472321,-74.0054315,Harper's Chelsea,gallery,,512,West 22nd Street,New York,NY,10011
10873196734,node,40.7467918,-74.0057122,Nara Roesler Gallery,gallery,,511,West 21st Street,New York,NY,10011
10873196735,node,40.7470553,-74.0063448,Tina Kim Gallery,gallery,en:Tina Kim Gallery,525,West 21st Street,New York,NY,10011
10873196736,node,40.7469617,-74.006111,Kravets Wehby Gallery,gallery,,521,West 21st Street,New York,NY,10011
10873196737,node,40.7470364,-74.0062914,Tanya Bonakdar Gallery,gallery,en:Tanya Bonakdar Gallery,521,West 21st Street,New York,NY,10011
10873196738,node,40.746867,-74.0076175,Hales Gallery,gallery,en:Hales Gallery,547,West 20th Street,New York,NY,10011
10873196739,node,40.7470049,-74.0068341,Paula Cooper Gallery,gallery,en:Paula Cooper Gallery,534,West 21st Street,New York,NY,10011
10873196740,node,40.7469471,-74.0066777,Gladstone Gallery,gallery,,530,West 21st Street,New York,NY,10011
10873196741,node,40.7468093,-74.0063973,Gagosian,gallery,en:Gagosian Gallery,522,West 21st Street,New York,NY,10011
10873196742,node,40.7462737,-74.0054234,Galleria Ca' d'Oro,gallery,en:Galleria Ca' d'Oro,179,10th Avenue,New York,NY,10011
10873196743,node,40.7462423,-74.0054891,Washburn Gallery,gallery,,177,10th Avenue,New York,NY,10011
10873196744,node,40.7460607,-74.0057581,Praxis Gallery,gallery,,501,West 20th Street,New York,NY,10011
10873196745,node,40.7462478,-74.0062412,Jack Shainman Gallery,gallery,en:Jack Shainman Gallery,513,West 20th Street,New York,NY,10011
10873196746,node,40.7462709,-74.006296,Sean Horton Gallery,gallery,,515,West 20th Street,New York,NY,10011
10873196747,node,40.7465171,-74.0068656,Ricco/Maresca Gallery,gallery,,529,West 20th Street,New York,NY,10011
10873196748,node,40.7465678,-74.0068303,Kathryn Markel Fine Arts,gallery,,529,West 20th Street,New York,NY,10011
10873196749,node,40.7465429,-74.0068474,ACA Galleries,gallery,,529,West 20th Street,New York,NY,10011
10873196750,node,40.7465936,-74.0068108,Elizabeth Harris Gallery,gallery,,529,West 20th Street,New York,NY,10011
10873196751,node,40.7466379,-74.0071808,David Zwirner Gallery,gallery,en:David Zwirner Gallery,537,West 20th Street,New York,NY,10011
10873196752,node,40.7462706,-74.0069444,Kurimanzutto Gallery,gallery,en:Kurimanzutto,520,West 20th Street,New York,NY,10011
10873196753,node,40.7462173,-74.0067977,David Kordansky Gallery,gallery,,520,West 20th Street,New York,NY,10011
10873303785,node,40.7439372,-74.0061805,Ulrik Gallery,gallery,,453,West 17th Street,New York,NY,10011
10873303786,node,40.745518,-74.0069617,Slag Gallery,gallery,,522,West 19th Street,New York,NY,10011
10873303787,node,40.7461924,-74.0077206,Michael Rosenfield Art,gallery,,100,11th Avenue,New York,NY,10011
10873303788,node,40.7380759,-73.9989918,Pratt Manhattan Gallery,gallery,,,,,,
10873303789,node,40.7385275,-73.9932713,The 8th Floor Gallery,gallery,en:The 8th Floor,17,West 17th Street,New York,NY,10011
10873303790,node,40.742528,-73.9991606,Ethan Cohen Gallery,gallery,,251,West 19th Street,New York,NY,10011
10916743205,node,40.7556434,-73.9903003,AC Hotel,hotel,,260,West 40th Street,New York,NY,10018
10935482819,node,40.6908213,-74.0452851,Immigrant Processing in New York,information,,,,,,
10940739405,node,40.6894208,-74.046232,,information,,,,,,
10966458044,node,40.6897099,-74.0436242,Fort Wood,information,,,,,,
10966458045,node,40.689794,-74.0436922,,information,,,,,,
10966458048,node,40.6897667,-74.0438937,The Five Founders of the Statue of Liberty,artwork,,,,,,
10966464530,node,40.6889903,-74.0453923,The Pedestal,information,,,,,,
10966464531,node,40.6890375,-74.0455183,Why is the Statue Green?,information,,,,,,
10966464532,node,40.68904,-74.0455032,,information,,,,,,
10966464533,node,40.6886284,-74.0445627,Building the Statue of Liberty,information,,,,,,
10966464534,node,40.6887018,-74.0439194,Liberty's Symbols,information,,,,,,
10992263596,node,40.7226991,-74.0014366,Eden Gallery,gallery,,,,,,
10992750817,node,40.7551104,-73.9622342,,artwork,,,,,,
10997745431,node,40.750469,-73.9663836,Title Reaching for the Skies,artwork,,,,,,
10997745515,node,40.7510385,-73.9665525,Peace Monument,artwork,,,,,,
10997745555,node,40.7501364,-73.9664336,Kusikawsay,artwork,,,,,,
10997745556,node,40.7513078,-73.9660084,Consciousness,artwork,,,,,,
10997745557,node,40.7511987,-73.9662908,Replica of Commemorative Stone in Honour of the Victims of Extreme Poverty,artwork,,,,,,
10997745699,node,40.7519325,-73.9667028,,artwork,,,,,,
10997745701,node,40.7518967,-73.9669962,G̦beklitepe Limestone Stele,artwork,,,,,,
10998208761,node,40.7518186,-73.9676533,Hope,artwork,,,,,,
11000991180,node,40.7498779,-73.9689151,,information,,,,,,
11002617555,node,40.74946,-73.9681197,,artwork,,,,,,
11013387580,node,40.7030393,-74.0145373,,information,,,,,,
11030790954,node,40.7010584,-74.011976,Casa Cipriani New York,hotel,,10,South Street,New York,NY,10004
11030790959,node,40.7037883,-74.006349,Shadow Garden,artwork,,,,,,
11033251571,node,40.7094484,-74.0018875,,information,,,,,,
11040194101,node,40.7118119,-74.0032174,,artwork,,,,,,
11040253929,node,40.7033084,-74.0099834,,information,,,,,,
11040280573,node,40.70322,-74.0101362,,information,,,,,,
11040280578,node,40.7037385,-74.0106934,,information,,,,,,
11041048663,node,40.702497,-74.0125357,,information,,,,,,
11048744570,node,40.7445244,-73.9991916,,information,,,,,,
11048744574,node,40.7441838,-73.99944,,information,,,,,,
11048911149,node,40.7191907,-73.9942282,Moxy,hotel,,145,Bowery,,,
11051593217,node,40.705683,-74.0132453,,information,,,,,,
11051827263,node,40.7052683,-74.0100552,,information,,,,,,
11051851546,node,40.7066988,-74.0108212,,information,,,,,,
11051851609,node,40.7068254,-74.0100995,,information,,,,,,
11051851640,node,40.7064225,-74.0096724,,information,,,,,,
11053136320,node,40.7070387,-74.0103335,General George Washington in Prayer at Valley Forge,artwork,,,,,,
11066047179,node,40.7219434,-74.002655,Jeffrey Deitch,gallery,,76,Grand Street,New York,NY,10013
11078880602,node,40.7403478,-73.9792639,,information,,,,,,
11078880603,node,40.7401644,-73.9791009,,information,,,,,,
11079239447,node,40.7147386,-74.0100483,Cloud Gallery,gallery,,,,,,
11079626705,node,40.7502469,-74.0035315,National Academy of Design,museum,,519,West 26th Street,New York,NY,10001
11079651705,node,40.7303986,-73.9957606,Grey Art Gallery,gallery,,100,Washington Square East,New York,NY,10003
11113367836,node,40.748289,-73.9886674,June 4th Memorial Exhibit,museum,,894,6th Avenue,New York,NY,10001
11114693772,node,40.8617459,-73.9336862,,viewpoint,,,,,,
11120953706,node,40.7439568,-74.0068719,,viewpoint,,,,,,
11136560122,node,40.7536994,-74.0018914,,information,,,,,,
11136560148,node,40.7539162,-74.0031071,,information,,,,,,
11136560149,node,40.7536366,-74.0024521,,information,,,,,,
11136560198,node,40.7540831,-74.0030041,THE VESSEL,artwork,,,,,,
11136560205,node,40.7539778,-74.0026875,,information,,,,,,
11136560270,node,40.7546497,-74.0016471,,information,,,,,,
11136560272,node,40.7545134,-74.0012988,,information,,,,,,
11137261452,node,40.7543835,-74.0027783,,information,,,,,,
11142777927,node,40.7548687,-73.9955326,Ascension,artwork,,,,,,
11142778023,node,40.756653,-73.9955436,,information,,,,,,
11153346487,node,40.7538142,-73.9999271,,information,,,,,,
11153606214,node,40.698253,-73.9994032,Walk-in Kaleidoscope,artwork,,,,,,
11154466921,node,40.6981391,-73.9990999,Turning Stone,artwork,,,,,,
11157772487,node,40.7217017,-73.9876904,Hotel Indigo,hotel,,,,,,
11157790185,node,40.7856332,-73.9555693,Buck House,gallery,,,,,,
11196495052,node,40.7209094,-73.987787,Richard Taittinger Gallery,gallery,,,,,,
11216057984,node,40.7731304,-73.9843595,,artwork,,,,,,
11226171700,node,40.755668,-73.9936089,Arlo,hotel,,351,West 38th Street,New York,NY,10018
11235947340,node,40.7289478,-73.9907277,Peter Cooper Statue,artwork,,,,,,
11236725839,node,40.7801482,-73.9769354,,information,,,,,,
11278764184,node,40.739656,-74.011463,,picnic_site,,,,,,
11289156254,node,40.7476065,-74.0062822,Pace African & Oceanic Art,gallery,,536,West 22nd Street,,NY,10011
11301575823,node,40.7123356,-74.0122271,,information,,,,,,
11301575824,node,40.7123508,-74.0123102,,information,,,,,,
11301575825,node,40.7123701,-74.012398,,information,,,,,,
11308530451,node,40.7118774,-74.0109331,,information,,,,,,
11308790007,node,40.7189854,-74.0066226,,information,,,,,,
11314008723,node,40.7534668,-74.0027905,,gallery,,,,,,
11314008724,node,40.753485,-74.0028441,,gallery,,,,,,
11315107355,node,40.7043819,-74.0062067,,information,,,,,,
11316404995,node,40.7053221,-74.0070289,,information,,,,,,
11322971509,node,40.7235849,-74.0080607,,information,,,,,,
11322971512,node,40.723436,-74.0080888,,information,,,,,,
11322971522,node,40.7241311,-74.0079617,,information,,,,,,
11329804755,node,40.7173575,-74.008036,Gerben Fine Art,gallery,,,,,,
11340692126,node,40.7494529,-74.0046681,Agora Gallery,gallery,,530,West 25th Street,New York,NY,10001
11349528485,node,40.7115409,-74.0047597,,artwork,,,,,,
11349528486,node,40.711533,-74.0046072,,information,,,,,,
11359524457,node,40.7640434,-73.9736202,Pomona,artwork,,,,,,
11362819869,node,40.6869987,-74.0253606,Moving Chains,artwork,,,,,,
11365151721,node,40.7081215,-74.0079395,,information,,,,,,
11367912807,node,40.7062157,-74.006215,,information,,,,,,
11372507963,node,40.7100769,-74.0075514,,information,,,,,,
11382526142,node,40.7025492,-74.013858,,information,,,,,,
11395357076,node,40.7459854,-73.9791457,The Right Light,artwork,,,,,,
11398317038,node,40.713575,-73.9989607,,information,,,,,,
11398600420,node,40.7137067,-73.9986139,,information,,,,,,
11411546936,node,40.7116845,-74.008521,,information,,,,,,
11411546945,node,40.7126043,-74.0095211,,information,,,,,,
11411576753,node,40.7125848,-74.0089827,,artwork,,,,,,
11411576836,node,40.7128226,-74.0087958,,artwork,,,,,,
11415663124,node,40.7099783,-74.0145469,,information,,,,,,
11415663297,node,40.7083166,-74.0142933,,information,,,,,,
11418077432,node,40.7094984,-74.0179732,Rector Gate,artwork,,,,,,
11421922652,node,40.7079152,-74.0180374,,information,,,,,,
11423788211,node,40.7114764,-74.015071,,information,,,,,,
11424681382,node,40.7116351,-74.0160838,,information,,,,,,
11429301173,node,40.7141127,-74.0175284,Pylons,artwork,,,,,,
11429301174,node,40.7138727,-74.0175725,,artwork,,,,,,
11429768067,node,40.7138905,-74.0143907,,information,,,,,,
11432613338,node,40.7157756,-74.0155714,,information,,,,,,
11439633398,node,40.7154145,-74.013816,,information,,,,,,
11453206397,node,40.7180934,-74.0152855,,information,,,,,,
11453206416,node,40.7181883,-74.0150614,,information,,,,,,
11458527732,node,40.7175412,-74.0132922,,information,,,,,,
11461264996,node,40.7424928,-74.0106767,,artwork,,,,,,
11461456635,node,40.7152453,-74.0123394,,artwork,,,,,,
11464612473,node,40.7164746,-74.0111471,,information,,,,,,
11490138288,node,40.7221596,-74.0123179,,information,,,,,,
11490138289,node,40.7222724,-74.0122675,,information,,,,,,
11492543839,node,40.7205671,-74.0065529,,information,,,,,,
11493402735,node,40.7196827,-74.0049606,,information,,,,,,
11496014242,node,40.7164286,-73.9963043,,information,,,,,,
11496497627,node,40.7143115,-73.9943165,,information,,,,,,
11501412416,node,40.7112495,-74.0003945,,information,,,,,,
11501440482,node,40.7114047,-74.0004414,,artwork,,,,,,
11503416370,node,40.7103576,-74.0008677,,information,,,,,,
11503466085,node,40.7154908,-74.0026598,,information,,,,,,
11504448357,node,40.7121114,-73.9972659,,information,,,,,,
11509114969,node,40.709566,-74.0097951,Residence Inn,hotel,,170,Broadway,New York,NY,10038
11509789237,node,40.7516291,-73.976731,,information,,,,,,
11509789248,node,40.750834,-73.9768119,,information,,,,,,
11510245595,node,40.751733,-73.9978257,,artwork,,,,,,
11512156164,node,40.7506387,-73.9669507,Celebrating Jean Sibelius,artwork,,,,,,
11512945743,node,40.7505009,-73.9911376,,information,,,,,,
11513000340,node,40.7511854,-73.9912767,,information,,,,,,
11513000451,node,40.7519645,-73.993113,,information,,,,,,
11513000525,node,40.7502356,-73.9950559,,information,,,,,,
11513122958,node,40.7521708,-73.9931747,,information,,,,,,
11514574148,node,40.7168736,-73.9975701,,information,,,,,,
11514574158,node,40.7166524,-73.9976361,,information,,,,,,
11514574160,node,40.716679,-73.9977089,,information,,,,,,
11514578313,node,40.7171564,-73.9990461,,information,,,,,,
11514578354,node,40.717326,-73.998811,,information,,,,,,
11514578384,node,40.7180843,-74.0002337,,information,,,,,,
11514578416,node,40.7181949,-74.0000221,,information,,,,,,
11515031359,node,40.7278066,-74.0052261,,information,,,,,,
11515450682,node,40.7156401,-73.9913906,Harkawik,gallery,,,,,,
11515468919,node,40.7139859,-74.0088348,,information,,,,,,
11517489755,node,40.807605,-73.9635762,J. Pulitzer,artwork,,,,,,
11518199308,node,40.7116415,-73.9925161,,information,,,,,,
11528829825,node,40.7675123,-73.95493,Beloosesky Gallery,gallery,,415,East 72nd Street,,,
11600726673,node,40.7163035,-74.0020378,,information,,,,,,
11600726727,node,40.7172492,-74.0017438,,information,,,,,,
11636160894,node,40.6900867,-74.0465578,,information,,,,,,
11636160933,node,40.6903508,-74.0460143,,information,,,,,,
11636206727,node,40.6907803,-74.0452444,,information,,,,,,
11636206728,node,40.6907087,-74.0451724,,information,,,,,,
11636206729,node,40.6903766,-74.0459527,,information,,,,,,
11636206885,node,40.689815,-74.0437117,,information,,,,,,
11636206982,node,40.6891883,-74.044048,,information,,,,,,
11636206983,node,40.6889782,-74.044201,,information,,,,,,
11636206984,node,40.6889068,-74.044344,,information,,,,,,
11636206985,node,40.6888928,-74.0445765,,information,,,,,,
11649887398,node,40.7190494,-73.9913811,Shoot the Lobster,gallery,,,,,,
11655450101,node,40.7123073,-73.9921691,,information,,,,,,
11658947681,node,40.7194594,-74.0021568,,information,,,,,,
11660298311,node,40.8042512,-73.9587153,Alfred Lincoln Seligman Fountain,artwork,,,,,,
11664945288,node,40.7033226,-73.9961948,,viewpoint,,,,,,
11688149476,node,40.7030002,-73.9956557,,information,,,,,,
11695153488,node,40.7011139,-73.9967703,,information,,,,,,
11717083177,node,40.7616175,-73.9663521,,information,,,,,,
11717483619,node,40.7489738,-73.9970431,Bayard Rustin (1912-1987),information,,,,,,
11725939541,node,40.7996799,-73.9697868,,artwork,,,,,,
11725939542,node,40.7996153,-73.9698331,,artwork,,,,,,
11725939543,node,40.7991761,-73.9688117,,artwork,,,,,,
11725939544,node,40.7992976,-73.9690891,,artwork,,,,,,
11725939545,node,40.7993917,-73.9691213,,artwork,,,,,,
11725939546,node,40.7995506,-73.9695128,,artwork,,,,,,
11725939547,node,40.7994833,-73.9695448,,artwork,,,,,,
11725939548,node,40.7990454,-73.9683008,,artwork,,,,,,
11725939549,node,40.7989849,-73.9683312,,artwork,,,,,,
11725939550,node,40.798607,-73.9672605,,artwork,,,,,,
11725939551,node,40.7985505,-73.9673076,,artwork,,,,,,
11725939552,node,40.7987459,-73.9675954,,artwork,,,,,,
11725939553,node,40.798688,-73.9676232,,artwork,,,,,,
11725939554,node,40.7988202,-73.9679325,,artwork,,,,,,
11725939555,node,40.7988723,-73.9679079,,artwork,,,,,,
11730545938,node,40.7985491,-73.966979,,artwork,,,,,,
11732283054,node,40.7796765,-73.9914155,,viewpoint,,,,,,
11732284899,node,40.8189806,-73.9621164,,viewpoint,,,,,,
11732284900,node,40.8192526,-73.962272,,viewpoint,,,,,,
11748989360,node,40.7522281,-73.9892637,Moxy,hotel,,487,7th Avenue,New York,NY,10018
11759305919,node,40.8346962,-73.937241,,viewpoint,,,,,,
11760991013,node,40.7247539,-73.9916906,Howl! Happening,gallery,,,,,,
11761668239,node,40.7500059,-73.9710785,Ford Foundation,yes,en:Ford Foundation,,,,,
11762206278,node,40.8033088,-73.9626208,Pulpit,artwork,,,,,,
11772837090,node,40.8327913,-73.9395192,,information,,,,,,
11774091841,node,40.7479954,-74.0046646,Curtain Call,artwork,,,,,,
11774443533,node,40.8028702,-73.962698,Seven Generations,artwork,,,,,,
11810089111,node,40.8017383,-73.9682178,Straus Monument,artwork,,,,,,
11811210717,node,40.8029742,-73.9636087,,information,,,,,,
11817671917,node,40.8000603,-73.968324,,information,,,,,,
11817671918,node,40.8004918,-73.968198,,information,,,,,,
11817671924,node,40.8037393,-73.9673832,,information,,,,,,
11829500888,node,40.7986425,-73.9668867,,information,,,,,,
11830115942,node,40.8006961,-73.9682637,,information,,,,,,
11834404605,node,40.7985389,-73.9692766,,information,,,,,,
11845462821,node,40.8044022,-73.9663152,,information,,,,,,
11845462823,node,40.8048429,-73.9659949,,information,,,,,,
11845462825,node,40.805286,-73.9656637,,information,,,,,,
11845597459,node,40.805056,-73.9666287,,information,,,,,,
11846454660,node,40.7980207,-73.9695617,LinkNYC,information,,2659,BROADWAY,,,10025
11848337071,node,40.8049852,-73.9658986,,information,,,,,,
11850467068,node,40.7536218,-73.9861665,Courtyard New York Manhattan/Times Square,hotel,,114,West 40th Street,New York,NY,
11862536064,node,40.7459314,-74.0050167,The High Line Hotel,hotel,,180,10th Avenue,,,
11865484189,node,40.8055186,-73.9660512,,information,,,,,,
11866583656,node,40.7568402,-73.9815488,Throwback,artwork,,,,,,
11868048946,node,40.761921,-73.9721006,Pace Gallery,gallery,,,,,,
11868048947,node,40.7622261,-73.972639,,artwork,,,,,,
11871312680,node,40.8029485,-73.9673646,,information,,,,,,
11871312685,node,40.8035862,-73.9669037,,information,,,,,,
11871312691,node,40.8027238,-73.9674656,,information,,,,,,
11873128708,node,40.8010819,-73.9677091,,information,,,,,,
11873128710,node,40.8005671,-73.9677842,,information,,,,,,
11873128714,node,40.8003146,-73.9678236,,information,,,,,,
11875111082,node,40.7984581,-73.967301,,information,,,,,,
11875111089,node,40.7991007,-73.9668343,,information,,,,,,
11875283069,node,40.8737119,-73.9270389,Osage Orange Tree,information,,,,,,
11875285069,node,40.8742423,-73.9256491,Straus Mansion Site,information,,,,,,
11880610524,node,40.7980292,-73.9676142,,information,,,,,,
11880610525,node,40.7978312,-73.967759,,information,,,,,,
11880610534,node,40.797698,-73.9678536,,information,,,,,,
11880610539,node,40.7974,-73.9680708,,information,,,,,,
11880610541,node,40.7971806,-73.9682297,,information,,,,,,
11882778355,node,40.8010658,-73.9649453,,information,,,,,,
11884748995,node,40.7972846,-73.9696526,,information,,,,,,
11884748999,node,40.7977035,-73.9692393,LinkNYC,information,,210,WEST 101 STREET,,,10025
11885080178,node,40.7646124,-73.9702402,Original Statue of Liberty,artwork,,,,,,
11887588780,node,40.7989241,-73.9684566,,information,,,,,,
11887887543,node,40.7997385,-73.9684428,,information,,,,,,
11887887547,node,40.7993334,-73.9682309,,information,,,,,,
11888305568,node,40.7971668,-73.9696482,,information,,,,,,
11896011866,node,40.7954145,-73.9692476,,information,,,,,,
11896011885,node,40.7955523,-73.9694181,,information,,,,,,
11896382398,node,40.8021371,-73.9674914,,information,,,,,,
11899462035,node,40.7132505,-73.9928866,Fairfield Inn & Suites,hotel,,95,Henry Street,,,10002
11902539500,node,40.8215127,-73.9588169,,information,,,,,,
11905306931,node,40.7994831,-73.9631759,,information,,,,,,
11905374655,node,40.8198153,-73.9603819,,artwork,,,,,,
11905449151,node,40.8198029,-73.9602149,,information,,,,,,
11909072660,node,40.8004052,-73.961895,,information,,,,,,
11909072664,node,40.8006168,-73.9617309,,information,,,,,,
11909072667,node,40.8007449,-73.9619143,,information,,,,,,
11910527210,node,40.8282249,-73.9535762,Our Gates,artwork,,,,,,
11910527211,node,40.828091,-73.954035,Portrait of t.,artwork,,,,,,
11910848595,node,40.8010171,-73.9614397,,information,,,,,,
11910848599,node,40.8012668,-73.9612543,,information,,,,,,
11916869939,node,40.8014791,-73.961101,,information,,,,,,
11918683347,node,40.8038256,-73.9628191,Bison,artwork,,,,,,
11923790108,node,40.8046703,-73.9665795,,information,,,,,,
11923790111,node,40.8044737,-73.9667237,,information,,,,,,
11932140069,node,40.8007308,-73.9716728,,information,,,,,,
11938905833,node,40.8030013,-73.967895,,information,,,,,,
11941480269,node,40.7965758,-73.9706192,LinkNYC,information,,2617,BROADWAY,,,10025
11942577669,node,40.7765421,-73.9790421,,information,,,,,,
11943371333,node,40.7772458,-73.9786283,,information,,,,,,
11949133314,node,40.7851453,-73.9792509,,information,,,,,,
11949133317,node,40.7857639,-73.9787912,,information,,,,,,
11949178221,node,40.7847771,-73.9795192,,information,,,,,,
11949178224,node,40.7844265,-73.9797821,,information,,,,,,
11949178225,node,40.7841452,-73.9799931,,information,,,,,,
11949178226,node,40.7846007,-73.9797685,,information,,,,,,
11949549125,node,40.788703,-73.9764098,,information,,,,,,
11949550411,node,40.7872582,-73.9776499,,information,,,,,,
11949550423,node,40.7882197,-73.9768209,,information,,,,,,
11949721909,node,40.7940514,-73.9725684,,information,,,,,,
11949721914,node,40.7934384,-73.9730599,,information,,,,,,
11949721915,node,40.7933358,-73.972978,,information,,,,,,
11949721937,node,40.7922646,-73.9737617,,information,,,,,,
11953023726,node,40.8045706,-73.9614498,,information,,,,,,
11954871154,node,40.7959879,-73.9705981,,information,,,,,,
11954871161,node,40.7964232,-73.9702907,LinkNYC,information,,2618,BROADWAY,,,10025
11957908726,node,40.7967586,-73.9686671,,information,,,,,,
11961946664,node,40.7938295,-73.9720402,,information,,,,,,
11961968340,node,40.7894043,-73.9753968,,information,,,,,,
11961968354,node,40.790239,-73.9747935,,information,,,,,,
11962391055,node,40.7909482,-73.9742766,,information,,,,,,
11963277163,node,40.783655,-73.9797488,,information,,,,,,
11963277164,node,40.7837848,-73.9795747,,information,,,,,,
11963277165,node,40.7839265,-73.9797025,,information,,,,,,
11963313775,node,40.7845666,-73.9792302,,information,,,,,,
11963313784,node,40.7850112,-73.9787799,,information,,,,,,
11963313789,node,40.7856222,-73.9784374,,information,,,,,,
11963313790,node,40.7858185,-73.9782867,,information,,,,,,
11963313794,node,40.7862227,-73.9779964,,information,,,,,,
11963619865,node,40.7922232,-73.9733486,,information,,,,,,
11963641871,node,40.7924648,-73.9731741,,information,,,,,,
11963641874,node,40.7927657,-73.972949,,information,,,,,,
11963641879,node,40.7931818,-73.972642,,information,,,,,,
11968537917,node,40.8181288,-73.9618501,,information,,,,,,
11969362708,node,40.7356045,-73.9922799,chashama,gallery,,7,East 14th Street,,,
11971474982,node,40.8023797,-73.9567545,,information,,,,,,
11971474984,node,40.8026396,-73.9567921,,information,,,,,,
11976150613,node,40.8415024,-73.9453361,,viewpoint,,,,,,
11979323596,node,40.8115952,-73.9548791,,information,,,,,,
11979323611,node,40.8113239,-73.9543327,Harlem Hybrid,artwork,,,,,,
11980041884,node,40.8094419,-73.9518466,,information,,,,,,
11980101140,node,40.8095334,-73.953274,General Winfield Scott Hancock,artwork,,,,,,
11980276290,node,40.809094,-73.9480281,,information,,,,,,
11982036804,node,40.8119625,-73.9459324,,information,,,,,,
11982153143,node,40.8153506,-73.9581507,,information,,,,,,
11982188298,node,40.8131185,-73.9562055,,information,,,,,,
11983504571,node,40.7534844,-73.9780145,,attraction,,,,,,
11983505969,node,40.764991,-74.0007221,,attraction,,,,,,
11984283669,node,40.741451,-74.0021522,Dr. Gertrude B. Kelly,information,,,,,,
11984283670,node,40.7418622,-74.0018928,Dr. Gertrude B. Kelly,information,,,,,,
11984289921,node,40.799137,-73.9756829,,information,,,,,,
11989650235,node,40.795979,-73.968836,,information,,,,,,
11989650241,node,40.7964001,-73.9685214,,information,,,,,,
11992382384,node,40.7439171,-73.9996542,,information,,,,,,
11992803746,node,40.7546668,-73.9839377,,information,,,,,,
11992944903,node,40.7549704,-73.9838749,,information,,,,,,
12015891748,node,40.8009028,-73.9586929,,information,,,,,,
12021903149,node,40.7182903,-74.002623,PPOW,gallery,,"392, 2 Fl",Broadway,,,
12022076619,node,40.7183647,-74.002594,PPOW,gallery,,392,Broadway,,,
12022095654,node,40.717639,-74.003176,Sargent's Daughters,gallery,,370,Broadway,,,10013
12022102856,node,40.7219332,-73.9903883,JJ Murphy Gallery,gallery,,53,Stanton Street,,,
12022143172,node,40.7156153,-74.0065097,Bureau,gallery,,112,Duane Street,,,
12022143321,node,40.7253876,-73.9909058,Karma,gallery,,22,East 2nd Street,,,
12023694610,node,40.7838284,-73.9742582,,information,,,,,,
12035039543,node,40.7965498,-73.9686896,,information,,,,,,
12036720753,node,40.8023558,-73.9569977,,information,,,,,,
12036720758,node,40.8030612,-73.9564875,,information,,,,,,
12040786045,node,40.8177329,-73.9614422,Welcome to Harlem,artwork,,,,,,
12041185775,node,40.7773666,-73.9784266,LinkNYC,information,,49,WEST 72 STREET,,,10023
12042647141,node,40.7800437,-73.9813972,,information,,,,,,
12042647149,node,40.7803267,-73.9813142,,information,,,,,,
12042647153,node,40.780796,-73.981184,,information,,,,,,
12042647158,node,40.7809505,-73.980967,,information,,,,,,
12047551069,node,40.7257429,-73.9985087,Susan Sheehan Gallery,gallery,,146,Greene Street,New York City,,10012
12056545169,node,40.7738117,-73.981929,,information,,,,,,
12056545171,node,40.7747269,-73.9820067,,information,,,,,,
12056654984,node,40.7754284,-73.9818819,,information,,,,,,
12056784635,node,40.7815098,-73.9809519,,information,,,,,,
